timestamp,src,dst,proto,sport,dport,length,ip_len
1780088607.650035,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.650045,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.650114,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.650115,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.650115,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.650116,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950767,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950774,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950776,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950777,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950778,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950782,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950783,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088607.950784,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.251431,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.251435,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.251435,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.551702,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.551705,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.551705,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.551711,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.551711,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.551716,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.551717,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.748092,172.21.0.20,172.21.0.10,TCP,50398,5003,74,60
1780088608.749205,172.21.0.10,172.21.0.20,TCP,5003,50398,74,60
1780088608.849353,172.21.0.20,172.21.0.10,TCP,50398,5003,66,52
1780088608.849752,172.21.0.20,172.21.0.10,TCP,50398,5003,187,173
1780088608.849778,172.21.0.10,172.21.0.20,TCP,5003,50398,66,52
1780088608.852342,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.852346,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.852346,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.852349,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.85235,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.852431,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780088608.868902,172.21.0.10,172.21.0.20,TCP,5003,50398,72,58
