timestamp,src,dst,proto,sport,dport,length,ip_len
1780091331.476961,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.476965,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.476966,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.476966,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.476967,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.476968,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.777311,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.777314,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.777314,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.777315,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.777315,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.777316,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091331.777316,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.078113,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.078116,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.078116,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.078117,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.078117,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.078117,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.378706,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.378715,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.378718,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.378719,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.378798,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.378798,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.378799,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091332.509471,172.21.0.20,172.21.0.10,UDP,60068,5004,175,161
1780091332.509787,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.560587,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560592,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560593,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560593,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560594,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560596,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560596,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560597,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.560847,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.560925,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.560993,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.561037,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.561126,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.561169,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.561221,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.561241,172.21.0.10,172.21.0.20,UDP,5004,60068,55,41
1780091332.611395,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.611399,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.611399,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.6114,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.6114,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
1780091332.611401,172.21.0.20,172.21.0.10,UDP,60068,5004,1455,1441
