timestamp,src,dst,proto,sport,dport,length,ip_len
1780079920.331683,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.331686,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.331686,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.331688,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.331688,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.331746,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.331746,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.331747,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.632492,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.6325,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.632501,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.632501,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.632502,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.632503,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.632503,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.632504,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.933632,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.933636,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.933637,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.933638,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.933638,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.933639,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079920.93364,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.21709,172.21.0.20,172.21.0.10,UDP,51237,5004,175,161
1780079921.217628,172.21.0.10,172.21.0.20,UDP,5004,51237,55,41
1780079921.234828,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.234831,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.234832,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.234832,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.234833,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.234833,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.234834,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780079921.235023,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780079921.235074,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780079921.23509,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780079921.235104,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780079921.235117,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780079921.235129,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780079921.235142,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780079921.268485,172.21.0.20,172.21.0.10,UDP,51237,5004,1455,1441
1780079921.268489,172.21.0.20,172.21.0.10,UDP,51237,5004,1455,1441
1780079921.26849,172.21.0.20,172.21.0.10,UDP,51237,5004,1455,1441
1780079921.26849,172.21.0.20,172.21.0.10,UDP,51237,5004,1455,1441
1780079921.268491,172.21.0.20,172.21.0.10,UDP,51237,5004,1455,1441
1780079921.268492,172.21.0.20,172.21.0.10,UDP,51237,5004,1455,1441
1780079921.268492,172.21.0.20,172.21.0.10,UDP,51237,5004,1455,1441
