timestamp,src,dst,proto,sport,dport,length,ip_len
1780092172.498327,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.498334,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.498336,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.498337,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.498338,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.799182,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.799185,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.799187,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.799187,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.799187,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.799244,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092172.799245,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.10011,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.100117,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.100117,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.100118,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.100118,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.100119,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.10012,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.100121,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.401036,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.401038,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.401039,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.401039,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.401039,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.40104,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.401041,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.401041,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.446799,172.21.0.20,172.21.0.10,TCP,55162,5003,74,60
1780092173.446914,172.21.0.10,172.21.0.20,TCP,5003,55162,74,60
1780092173.497013,172.21.0.20,172.21.0.10,TCP,55162,5003,66,52
1780092173.499444,172.21.0.20,172.21.0.10,TCP,55162,5003,187,173
1780092173.499466,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.501143,172.21.0.10,172.21.0.20,TCP,5003,55162,72,58
1780092173.551301,172.21.0.20,172.21.0.10,TCP,55162,5003,66,52
1780092173.551367,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.551368,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.551403,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.551421,172.21.0.10,172.21.0.20,TCP,5003,55162,78,64
1780092173.601499,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.601505,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.601505,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.601575,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.601598,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.602736,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.620406,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.620485,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.65163,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.651634,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.651635,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.651693,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.651708,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.651712,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.670599,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.671808,172.21.0.10,172.21.0.20,TCP,5003,55162,94,80
1780092173.701758,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.701762,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.701763,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.701827,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.701843,172.21.0.10,172.21.0.20,TCP,5003,55162,86,72
1780092173.702172,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.702173,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.702173,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.702174,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.702174,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.702174,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.702176,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.702176,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092173.721849,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.721852,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.721922,172.21.0.10,172.21.0.20,TCP,5003,55162,78,64
1780092173.721933,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.75187,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.751873,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.751932,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.771972,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.77202,172.21.0.10,172.21.0.20,TCP,5003,55162,78,64
1780092173.80252,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.802585,172.21.0.10,172.21.0.20,TCP,5003,55162,78,64
1780092173.822104,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.82216,172.21.0.10,172.21.0.20,TCP,5003,55162,78,64
1780092173.828313,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.8284,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.852685,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.852787,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.872203,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.872259,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.878511,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.902893,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.903001,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.922363,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.922367,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.922485,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.9532,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.953204,172.21.0.20,172.21.0.10,TCP,55162,5003,1514,1500
1780092173.953313,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092173.972624,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
1780092173.972688,172.21.0.10,172.21.0.20,TCP,5003,55162,66,52
1780092174.002418,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092174.002421,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092174.002421,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092174.002422,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092174.002422,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092174.002423,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780092174.003355,172.21.0.20,172.21.0.10,TCP,55162,5003,2962,2948
