timestamp,src,dst,proto,sport,dport,length,ip_len
1780091209.702412,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091209.702423,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091209.702426,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091209.702514,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091209.702515,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091209.702515,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091209.702516,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003291,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003296,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003296,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003297,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003297,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003298,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003299,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.003299,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303679,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303684,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303684,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303688,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303688,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303689,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303777,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.303777,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091210.582283,172.21.0.20,172.21.0.10,TCP,42366,5003,74,60
1780091210.582528,172.21.0.10,172.21.0.20,TCP,5003,42366,74,60
1780091210.604487,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
