timestamp,src,dst,proto,sport,dport,length,ip_len
1780078304.585167,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.585171,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.585174,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.585175,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.585176,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.58518,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.585183,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.585262,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.88622,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.886224,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.886224,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.886225,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.886225,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.886226,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.886226,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078304.886227,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189212,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189216,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189216,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189217,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189217,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189218,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189219,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.189219,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.474817,172.21.0.20,172.21.0.10,UDP,54117,5004,175,161
1780078305.475003,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.485656,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.485661,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.485662,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.485664,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.485665,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.485666,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.485667,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.485668,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.486011,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.486034,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.486078,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.486095,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.486107,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.486123,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.486153,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.486161,172.21.0.10,172.21.0.20,UDP,5004,54117,55,41
1780078305.488877,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.488883,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.488884,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.488885,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.488886,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.488887,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.488889,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.48889,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780078305.489072,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.489096,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.489113,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.489121,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.489129,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.489148,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.489157,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.489165,172.21.0.10,172.21.0.20,UDP,5004,37785,55,41
1780078305.496999,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.497001,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.497002,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.497002,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.497003,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.497004,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
1780078305.497004,172.21.0.20,172.21.0.10,UDP,54117,5004,1455,1441
