timestamp,src,dst,proto,sport,dport,length,ip_len
1780087277.089611,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.089616,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.089617,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.089618,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.089618,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.089619,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.390185,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.390194,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.390195,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.390195,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.390196,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.390196,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.691246,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.691251,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.691251,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.691259,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.691259,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.69126,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.691261,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.991681,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.991688,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.99169,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.991691,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.991692,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.991695,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.991696,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087277.991697,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.189573,172.21.0.20,172.21.0.10,TCP,53916,5003,74,60
1780087278.189812,172.21.0.10,172.21.0.20,TCP,5003,53916,74,60
1780087278.289922,172.21.0.20,172.21.0.10,TCP,53916,5003,66,52
1780087278.290214,172.21.0.20,172.21.0.10,TCP,53916,5003,187,173
1780087278.290234,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.292318,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.292325,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.292327,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.292386,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.292386,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.292387,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.292388,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.298746,172.21.0.10,172.21.0.20,TCP,5003,53916,72,58
1780087278.398887,172.21.0.20,172.21.0.10,TCP,53916,5003,66,52
1780087278.400561,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.400622,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.401155,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.401159,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.40116,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.401161,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.401231,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.401246,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.401251,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.401256,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.500724,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.500728,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.500771,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.500996,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.501308,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.50131,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.501311,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.501312,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.501314,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.501315,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.501316,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.501317,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.501359,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.501625,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.592641,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.592645,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.592645,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.592646,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.592646,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.592647,172.21.0.20,172.21.0.10,UDP,41781,5004,1455,1441
1780087278.600831,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.600835,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.600895,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.600967,172.21.0.10,172.21.0.20,TCP,5003,53916,66,52
1780087278.601395,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.601397,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.601424,172.21.0.10,172.21.0.20,TCP,5003,53916,78,64
1780087278.601474,172.21.0.10,172.21.0.20,TCP,5003,53916,78,64
1780087278.602803,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602806,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602807,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602808,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.60281,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602811,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602812,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602813,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602814,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602817,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.602819,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
1780087278.60282,172.21.0.20,172.21.0.10,TCP,53916,5003,2962,2948
