timestamp,src,dst,proto,sport,dport,length,ip_len
1780080728.586211,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.58622,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.586221,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.586222,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.586223,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.586225,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886991,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886996,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886996,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886997,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886997,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886998,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886999,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080728.886999,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.187488,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.1875,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.187501,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.187507,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.187508,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.488379,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.488383,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.488386,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.488386,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.48847,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.512135,172.21.0.20,172.21.0.10,TCP,43214,5003,74,60
1780080729.512188,172.21.0.10,172.21.0.20,TCP,5003,43214,74,60
1780080729.612238,172.21.0.20,172.21.0.10,TCP,43214,5003,66,52
1780080729.612719,172.21.0.20,172.21.0.10,TCP,43214,5003,187,173
1780080729.612743,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080729.614088,172.21.0.10,172.21.0.20,TCP,5003,43214,72,58
1780080729.714208,172.21.0.20,172.21.0.10,TCP,43214,5003,66,52
1780080729.714217,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.714219,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.71422,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.71422,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.714221,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.714286,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080729.714295,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080729.714298,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080729.7143,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080729.714312,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080729.789054,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.789059,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.789059,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.78906,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.789061,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.789061,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.789062,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080729.814336,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.814341,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.814342,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.814343,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.814344,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.814345,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.814345,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.814436,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080729.814455,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080729.814464,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080729.814471,172.21.0.10,172.21.0.20,TCP,5003,43214,86,72
1780080729.81555,172.21.0.10,172.21.0.20,TCP,5003,43214,94,80
1780080729.914561,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.914567,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080729.914568,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.914568,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080729.914659,172.21.0.10,172.21.0.20,TCP,5003,43214,86,72
1780080729.914679,172.21.0.10,172.21.0.20,TCP,5003,43214,94,80
1780080729.914686,172.21.0.10,172.21.0.20,TCP,5003,43214,86,72
1780080729.914692,172.21.0.10,172.21.0.20,TCP,5003,43214,86,72
1780080729.915667,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.915671,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080729.915731,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080729.915748,172.21.0.10,172.21.0.20,TCP,5003,43214,86,72
1780080730.014775,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.014783,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.014785,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.014787,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.014788,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.014935,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.014946,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.014948,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.014949,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.0158,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.015803,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.016053,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.089517,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.089523,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.089523,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.089524,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.089525,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.089526,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.089527,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.08953,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.115086,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.11509,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.116113,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.116116,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.116277,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.216368,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.216374,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.216375,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.216376,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.216467,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080730.216487,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.216494,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.316613,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.316619,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.31662,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.316718,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.316739,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080730.390254,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.390258,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.390258,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.390261,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.390262,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.390269,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.390354,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.416829,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.416835,172.21.0.20,172.21.0.10,TCP,43214,5003,2962,2948
1780080730.416905,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.416924,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.691422,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.691427,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.691427,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.691434,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.691435,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.691436,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.691442,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.691443,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.842606,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.842675,172.21.0.10,172.21.0.20,TCP,5003,43214,78,64
1780080730.942821,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.942826,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080730.942918,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080730.986528,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080730.992298,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.992301,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.992302,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.992305,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080730.992386,172.21.0.20,172.21.0.10,UDP,37785,5004,1455,1441
1780080731.043019,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080731.043025,172.21.0.20,172.21.0.10,TCP,43214,5003,1514,1500
1780080731.043099,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
1780080731.043119,172.21.0.10,172.21.0.20,TCP,5003,43214,66,52
