timestamp,src,dst,proto,sport,dport,length,ip_len
1780091686.620594,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.620598,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.620599,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.6206,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.6206,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.620601,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.620602,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.921283,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.921288,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.921288,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.921289,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.921289,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.92129,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091686.92129,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.221636,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.22164,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.221641,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.221644,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.221648,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.221649,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.221655,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.221656,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.522292,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.522296,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.522297,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.5223,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.522304,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.522305,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.522311,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.522312,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.58913,172.21.0.20,172.21.0.10,TCP,45240,5003,74,60
1780091687.589291,172.21.0.10,172.21.0.20,TCP,5003,45240,74,60
1780091687.639364,172.21.0.20,172.21.0.10,TCP,45240,5003,66,52
1780091687.823158,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.823161,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.823162,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.823162,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.823162,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
1780091687.823163,172.21.0.20,172.21.0.10,UDP,41792,5004,1455,1441
